,MPO,MPO,MPO,MPO,MPO,MPO,MPO,MPO,ES,ES,ES,ES,ES,ES,ES,ES,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate
,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Australia,Australia,Brazil,Brazil,Brazil,Canada,Canada,Canada,Germany,Germany,Germany,Japan,Japan,Japan,New Zealand,New Zealand,New Zealand,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,United Kingdom,United Kingdom,United Kingdom,United States,United States,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,0.043070818070818084,-0.20308800075053945,-0.25636060179080394,0.1739666351492406,-0.05330107576032474,0.42055555555555557,0.07898448809832975,-0.23716433330562237,0.6003321536134931,-0.11654853597352413,-0.4862818594903237,0.5007630899929144,-0.7604936190170953,-0.5888769179903248,-0.9101108526525722,-0.7269103070035738,2.726,2.184,2.291,12.25,12.71,12.5,1.637,0.956,1.216,0.453,-0.105,-0.003,0.288,-0.017,0.017,3.605,3.525,3.565,0.917,0.002,0.403,0.221,-0.307,-0.163,1.565,0.383,0.999,1.938,0.629,1.478,,,,,,,
2015-01-07,0.043070818070818084,-0.20308800075053945,-0.25636060179080394,0.1734185453639226,-0.05330107576032474,0.42055555555555557,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.11654853597352413,-0.4862818594903237,0.5064885923807544,-0.7604936190170953,-0.5888769179903248,-0.9101108526525722,-0.7226612183615241,2.684,2.154,2.255,12.375,12.695,12.555,1.655,0.972,1.231,0.472,-0.098,-0.004,0.299,-0.012,0.021,3.545,3.495,3.515,0.873,-0.001,0.388,0.191,-0.343,-0.194,1.618,0.429,1.054,1.969,0.617,1.478,,,,,,,
2015-01-08,0.043070818070818084,-0.20308800075053945,-0.25636060179080394,0.17522531215978823,-0.05330107576032474,0.42055555555555557,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.11654853597352413,-0.4862818594903237,0.5202268618298685,-0.7604936190170953,-0.5888769179903248,-0.9101108526525722,-0.7226612183615241,2.745,2.222,2.327,12.34,12.81,12.585,1.706,0.982,1.268,0.512,-0.106,0.008,0.289,-0.014,0.02,3.59,3.53,3.555,0.869,-0.013,0.38,0.201,-0.354,-0.223,1.647,0.431,1.078,2.018,0.609,1.494,,,,,,,
2015-01-09,0.043070818070818084,-0.20308800075053945,-0.25636060179080394,0.17703207895565387,-0.05330107576032474,0.42055555555555557,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.11654853597352413,-0.4862818594903237,0.5339651312789827,-0.7604936190170953,-0.5888769179903248,-0.9101108526525722,-0.7226612183615241,2.73,2.2,2.304,12.185,12.53,12.41,1.654,0.947,1.215,0.482,-0.124,-0.003,0.282,-0.021,0.015,3.6,3.535,3.57,0.857,-0.02,0.371,0.236,-0.386,-0.212,1.599,0.411,1.037,1.95,0.565,1.422,,,,,,,
2015-01-12,0.043070818070818084,-0.20308800075053945,-0.2543576868872243,0.17703207895565387,-0.05330107576032474,0.352020202020202,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.11654853597352413,-0.49001830074530883,0.5339651312789827,-0.7604936190170953,-0.6315710347451537,-0.9101108526525722,-0.7226612183615241,2.7,2.191,2.28,12.3,12.69,12.58,1.607,0.922,1.165,0.48,-0.118,0.005,,,,3.565,3.505,3.53,0.821,-0.016,0.352,0.202,-0.384,-0.235,1.576,0.394,1.016,1.909,0.549,1.383,,,,,,,
2015-01-13,0.043070818070818084,-0.20371906883004953,-0.2523162543893451,0.17703207895565387,-0.05330107576032474,0.352020202020202,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.10630435018352714,-0.49382659663981293,0.5339651312789827,-0.7604936190170953,-0.6315710347451537,-0.9101108526525722,-0.7226612183615241,2.624,2.157,2.233,12.26,12.61,12.42,1.602,0.917,1.156,0.477,-0.121,0.001,0.267,-0.025,0.01,3.5,3.47,3.49,0.84,0.004,0.381,0.205,-0.387,-0.25,1.587,0.412,1.031,1.905,0.541,1.372,,,,,,,
2015-01-14,0.043070818070818084,-0.204316025121478,-0.25476592676205717,0.17703207895565387,-0.05330107576032474,0.352020202020202,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.09661390416596241,-0.5078454836445258,0.5339651312789827,-0.7604936190170953,-0.6315710347451537,-0.9101108526525722,-0.7226612183615241,2.613,2.17,2.236,12.24,12.52,12.35,1.578,0.889,1.129,0.432,-0.119,-0.014,0.256,-0.034,0.009,3.49,3.465,3.485,0.801,-0.006,0.357,0.167,-0.397,-0.281,1.513,0.403,0.991,1.855,0.501,1.32,,,,,,,
2015-01-15,0.043070818070818084,-0.204316025121478,-0.25476592676205717,0.17703207895565387,-0.05330107576032474,0.2383838383838384,0.07898448809832975,-0.23061350446111367,0.6003321536134931,-0.09661390416596241,-0.5078454836445258,0.5339651312789827,-0.7604936190170953,-0.7694439271918447,-0.9101108526525722,-0.7226612183615241,2.682,2.221,2.288,12.16,12.43,12.28,1.468,0.815,1.013,0.415,-0.148,-0.043,0.252,-0.019,0.019,3.495,3.465,3.485,0.795,-0.03,0.329,0.069,-0.496,-0.483,1.512,0.397,0.996,1.728,0.42,1.177,,,,,,,
2015-01-16,0.043070818070818084,-0.204316025121478,-0.25476592676205717,0.17703207895565387,-0.05330107576032474,0.13518518518518519,0.0771343630983657,-0.23061350446111367,0.6003321536134931,-0.09661390416596241,-0.5078454836445258,0.5339651312789827,-0.7604936190170953,-0.8176831504876554,-0.9242808154712951,-0.7226612183615241,2.538,2.137,2.187,12.03,12.37,12.19,1.54,0.876,1.1,0.458,-0.16,-0.049,0.241,-0.021,0.02,3.385,3.37,3.38,0.77,-0.067,0.306,0.065,-0.473,-0.606,1.537,0.411,1.02,1.831,0.488,1.294,,,,,,,
2015-01-19,0.043070818070818084,-0.204316025121478,-0.25476592676205717,0.17703207895565387,-0.05330107576032474,0.04786324786324787,0.07524070574546132,-0.23061350446111367,0.6003321536134931,-0.09661390416596241,-0.5078454836445258,0.5339651312789827,-0.7604936190170953,-0.8585009548148798,-0.9387841891798704,-0.7226612183615241,2.632,2.175,2.241,12.165,12.48,12.28,1.516,0.86,1.08,0.441,-0.167,-0.046,0.207,-0.019,0.008,3.445,3.425,3.44,0.758,-0.078,0.279,-0.069,-0.825,-0.707,1.529,0.39,1.023,1.8,0.463,1.259,,,,,,,
2015-01-20,0.043070818070818084,-0.204316025121478,-0.25476592676205717,0.17703207895565387,-0.05330107576032474,0.04786324786324787,0.06067487941492911,-0.22642053165272977,0.6003321536134931,-0.09661390416596241,-0.5078454836445258,0.5339651312789827,-0.7604936190170953,-0.8585009548148798,-0.9339182408971968,-0.73417125736332,2.661,2.187,2.258,11.88,12.37,12.125,1.489,0.849,1.047,0.451,-0.159,-0.03,0.219,-0.026,0.002,3.445,3.42,3.44,0.756,-0.073,0.277,-0.094,-0.831,-0.563,1.535,0.393,1.04,1.791,0.499,1.286,,,,,,,
2015-01-21,0.043070818070818084,-0.21396853477398767,-0.25399565807018193,0.17703207895565387,-0.05330107576032474,0.04786324786324787,0.06309787968007281,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.5140005962763254,0.5339651312789827,-0.7604936190170953,-0.8585009548148798,-0.9278443058140827,-0.73417125736332,2.612,2.163,2.233,11.77,12.33,11.93,1.433,0.56,0.865,0.519,-0.153,0.005,0.252,-0.026,0.021,3.395,3.37,3.39,0.784,-0.062,0.306,-0.174,-0.923,-0.673,1.509,0.383,0.997,1.875,0.511,1.354,,,,,,,
2015-01-22,0.043070818070818084,-0.21396853477398767,-0.2565104665659263,0.17703207895565387,-0.05330107576032474,0.04786324786324787,0.054009298010845995,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.5190897110909425,0.5339651312789827,-0.7604936190170953,-0.8585009548148798,-0.9205855369457616,-0.73417125736332,2.602,2.116,2.2,11.92,12.46,12.1,1.422,0.554,0.846,0.454,-0.171,-0.021,0.316,-0.018,0.057,3.355,3.305,3.335,0.754,-0.05,0.301,-0.202,-1.047,-0.716,1.517,0.366,0.98,1.872,0.523,1.372,,,,,,,
2015-01-23,0.043070818070818084,-0.21396853477398767,-0.2565104665659263,0.1743085085101823,-0.07811768266252891,0.04786324786324787,0.05950380350535149,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.5190897110909425,0.5459784114416963,-0.6976551326678853,-0.8585009548148798,-0.9309903033902998,-0.73417125736332,2.615,2.127,2.218,11.74,12.39,11.99,1.448,0.538,0.783,0.366,-0.168,-0.02,0.247,-0.014,0.023,3.385,3.305,3.345,0.671,-0.078,0.236,-0.257,-1.273,-0.861,1.479,0.345,0.948,1.789,0.49,1.308,,,,,,,
2015-01-26,0.043070818070818084,-0.21396853477398767,-0.2565104665659263,0.1743085085101823,-0.07811768266252891,0.04786324786324787,0.06253525481266486,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.5190897110909425,0.5459784114416963,-0.6976551326678853,-0.8585009548148798,-0.9209281064537407,-0.73417125736332,2.598,2.119,2.214,11.78,12.43,12.0,1.465,0.521,0.791,0.393,-0.155,0.017,0.226,-0.013,0.014,3.325,3.245,3.285,0.699,-0.056,0.279,-0.284,-1.116,-0.765,1.515,0.595,0.986,1.828,0.515,1.344,,,,,,,
2015-01-27,0.043070818070818084,-0.21396853477398767,-0.2565104665659263,0.1743085085101823,-0.07811768266252891,0.04786324786324787,0.06556670611997825,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.5190897110909425,0.5459784114416963,-0.6976551326678853,-0.8585009548148798,-0.9108659095171818,-0.73417125736332,2.577,2.109,2.203,11.775,12.41,12.0,1.43,0.498,0.76,0.385,-0.156,0.016,0.262,-0.009,0.038,3.355,3.26,3.3,0.724,-0.049,0.291,-0.043,-0.757,-0.541,1.485,0.381,0.976,1.828,0.515,1.339,,,,,,,
2015-01-28,0.043070818070818084,-0.21396853477398767,-0.2565104665659263,0.1743085085101823,-0.07811768266252891,0.04786324786324787,0.06533994875036372,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.5190897110909425,0.5459784114416963,-0.6976551326678853,-0.8585009548148798,-0.9206322835013923,-0.73417125736332,2.602,2.172,2.257,11.81,12.43,12.05,1.354,0.44,0.692,0.355,-0.17,-0.011,0.295,0.003,0.062,3.335,3.255,3.29,0.733,-0.051,0.294,-0.003,-0.692,-0.494,1.462,0.365,0.968,1.719,0.465,1.239,,,,,,,
2015-01-29,0.043070818070818084,-0.21396853477398767,-0.24907557123158555,0.1743085085101823,-0.07811768266252891,0.04786324786324787,0.06457124347094768,-0.22642053165272977,0.6003321536134931,-0.18511478902799472,-0.52959740040389,0.5459784114416963,-0.6976551326678853,-0.8585009548148798,-0.935419602976211,-0.73417125736332,2.512,2.033,2.122,11.85,12.43,12.1,1.363,0.448,0.699,0.357,-0.175,-0.016,0.294,0.009,0.057,3.21,3.155,3.17,0.703,-0.067,0.26,-0.023,-0.707,-0.49,1.422,0.375,0.939,1.756,0.52,1.271,,,,,,,
2015-01-30,0.043070818070818084,-0.21396853477398767,-0.2482244827255073,0.1743085085101823,-0.05849138717900986,0.04786324786324787,0.06457124347094768,-0.2045201650160739,0.6003321536134931,-0.18511478902799472,-0.5146375544000913,0.5459784114416963,-0.7670299441787783,-0.8585009548148798,-0.935419602976211,-0.7617349305911005,2.474,1.997,2.089,11.97,12.56,12.24,1.251,0.392,0.605,0.313,-0.184,-0.041,0.286,0.016,0.05,3.195,3.15,3.165,0.649,-0.114,0.205,-0.026,-0.685,-0.476,1.334,0.358,0.885,1.639,0.453,1.153,,,,,,,
2015-02-02,0.043070818070818084,-0.21396853477398767,-0.23812347262449718,0.1743085085101823,-0.05849138717900986,0.04786324786324787,0.06457124347094768,-0.2045201650160739,0.6003321536134931,-0.18511478902799472,-0.5186993476435766,0.5459784114416963,-0.7670299441787783,-0.8585009548148798,-0.935419602976211,-0.7617349305911005,2.407,1.964,2.052,12.18,12.69,12.48,1.236,0.395,0.588,0.31,-0.183,-0.045,0.289,0.015,0.059,3.14,3.1,3.11,0.577,-0.151,0.14,-0.136,-0.745,-0.521,1.379,0.378,0.925,1.674,0.468,1.187,,,,,,,
2015-02-03,0.043070818070818084,-0.21396853477398767,-0.2280224625234871,0.1743085085101823,-0.05849138717900986,0.04786324786324787,0.06457124347094768,-0.2045201650160739,0.6003321536134931,-0.18511478902799472,-0.522761140887062,0.5459784114416963,-0.7670299441787783,-0.8585009548148798,-0.935419602976211,-0.7617349305911005,2.395,1.922,2.0,12.11,12.58,12.3,1.311,0.433,0.656,0.347,-0.197,-0.036,0.364,0.025,0.097,3.16,3.12,3.13,0.627,-0.14,0.182,-0.144,-0.836,-0.529,1.463,0.402,1.004,1.798,0.516,1.292,,,,,,,
2015-02-04,0.043070818070818084,-0.21396853477398767,-0.2303492223451553,0.17397871857641217,-0.05849138717900986,0.04786324786324787,0.06457124347094768,-0.20093209194561645,0.6003321536134931,-0.18511478902799472,-0.5288963865658667,0.5498708490145704,-0.7670299441787783,-0.8585009548148798,-0.935419602976211,-0.7705785771563466,2.456,1.948,2.044,12.205,12.66,12.37,1.268,0.399,0.617,0.365,-0.192,-0.03,0.381,0.036,0.105,3.22,3.155,3.175,0.663,-0.139,0.201,-0.121,-0.823,-0.502,1.533,0.413,1.047,1.747,0.484,1.244,,,,,,,
2015-02-05,0.043070818070818084,-0.21396853477398767,-0.2303492223451553,0.16509102066881748,-0.035361384591983694,0.04786324786324787,0.06457124347094768,-0.197467745532761,0.6003321536134931,-0.18511478902799472,-0.5288963865658667,0.5400866086220854,-0.6951865218228311,-0.8585009548148798,-0.935419602976211,-0.7791172703917566,2.422,1.919,2.017,12.36,12.77,12.5,1.368,0.435,0.693,0.378,-0.196,-0.029,0.366,0.052,0.108,3.195,3.13,3.155,0.657,-0.141,0.196,-0.09,-0.859,-0.522,1.549,0.411,1.048,1.817,0.524,1.304,,,,,,,
2015-02-06,0.043070818070818084,-0.20718062370289472,-0.23272395659613632,0.16490372741825832,-0.035361384591983694,0.04786324786324787,0.06457124347094768,-0.19412083459152776,0.6003321536134931,-0.18646356871628045,-0.5207793881049939,0.5440088874672987,-0.6951865218228311,-0.8585009548148798,-0.935419602976211,-0.7873665163988476,2.447,1.949,2.046,12.48,12.78,12.56,1.45,0.499,0.779,0.374,-0.204,-0.034,0.344,0.044,0.097,,,,0.654,-0.157,0.194,-0.058,-0.857,-0.487,1.647,0.464,1.141,1.958,0.647,1.482,,,,,,,
2015-02-09,0.0401994301994302,-0.20000483199916794,-0.23514816447734607,0.16247867260328394,-0.035361384591983694,0.04786324786324787,0.06457124347094768,-0.20014474660759488,0.7273943876499536,-0.18788942152961113,-0.5124932855095197,0.5455209704516184,-0.6951865218228311,-0.8585009548148798,-0.935419602976211,-0.8134069376355473,2.55,1.995,2.113,12.61,12.9,12.73,1.433,0.488,0.764,0.354,-0.202,-0.043,0.358,0.049,0.105,3.295,3.23,3.255,0.647,-0.158,0.188,-0.062,-0.89,-0.508,1.613,0.43,1.09,1.978,0.652,1.507,,,,,,,
2015-02-10,0.0401994301994302,-0.2099510685583077,-0.2376234083139497,0.16247867260328394,-0.035361384591983694,0.04786324786324787,0.06457124347094768,-0.20014474660759488,0.7273943876499536,-0.19441146820491786,-0.5040327386488774,0.5455209704516184,-0.6951865218228311,-0.8585009548148798,-0.935419602976211,-0.8134069376355473,2.564,1.998,2.123,12.69,13.04,12.85,1.425,0.428,0.726,0.37,-0.218,-0.043,0.395,0.052,0.123,3.31,3.25,3.275,0.68,-0.139,0.218,0.015,-0.884,-0.501,1.665,0.422,1.129,2.004,0.656,1.519,,,,,,,
2015-02-11,0.0401994301994302,-0.2099510685583077,-0.2507896147853747,0.15598312248273946,-0.035361384591983694,0.04786324786324787,0.0638204150584948,-0.20014474660759488,0.7273943876499536,-0.19441146820491786,-0.5082862481216189,0.5544018427392929,-0.6951865218228311,-0.8585009548148798,-0.9309713285551426,-0.8134069376355473,2.61,1.988,2.12,12.82,13.25,12.94,1.451,0.442,0.756,0.358,-0.221,-0.054,,,,3.355,3.275,3.305,0.641,-0.157,0.181,0.061,-0.87,-0.477,1.676,0.427,1.122,2.021,0.672,1.547,,,,,,,
2015-02-12,0.0401994301994302,-0.2099510685583077,-0.24937117506906264,0.15598312248273946,-0.035361384591983694,0.04786324786324787,0.0638204150584948,-0.20014474660759488,0.7273943876499536,-0.19441146820491786,-0.49227691647183824,0.5544018427392929,-0.6951865218228311,-0.8585009548148798,-0.9309713285551426,-0.8134069376355473,2.535,1.884,2.035,12.58,13.1,12.74,1.398,0.421,0.703,0.325,-0.223,-0.07,0.393,0.045,0.125,3.33,3.25,3.28,0.538,-0.293,0.008,0.033,-0.872,-0.485,1.666,0.396,1.083,1.988,0.632,1.494,,,,,,,
2015-02-13,-0.00695589133089132,-0.2099510685583077,-0.24139245166480733,0.15598312248273946,-0.035361384591983694,0.04786324786324787,0.0638204150584948,-0.20014474660759488,0.6130617150058535,-0.19441146820491786,-0.4754572831241053,0.5544018427392929,-0.6951865218228311,-0.8585009548148798,-0.9309713285551426,-0.8134069376355473,2.519,1.879,2.027,12.59,13.22,12.86,1.426,0.429,0.733,0.349,-0.216,-0.065,0.418,0.048,0.14,3.285,3.205,3.235,0.497,-0.359,-0.042,0.048,-0.893,-0.454,1.678,0.391,1.084,2.047,0.645,1.536,,,,,,,
2015-02-16,-0.048563527975292675,-0.2099510685583077,-0.233413728260552,0.15598312248273946,-0.035361384591983694,0.04786324786324787,0.0638204150584948,-0.20014474660759488,0.5121799450257652,-0.19441146820491786,-0.45863764977637234,0.5544018427392929,-0.6951865218228311,-0.8585009548148798,-0.9309713285551426,-0.8134069376355473,2.566,1.898,2.057,,,,,,,0.35,-0.218,-0.064,0.45,0.044,0.145,3.3,3.22,3.25,0.498,-0.34,-0.023,0.091,-0.875,-0.437,1.687,0.388,1.089,2.019,0.629,1.498,,,,,,,
2015-02-17,-0.048563527975292675,-0.17634131665391026,-0.2359235532956117,0.15598312248273946,-0.035361384591983694,0.020634920634920638,0.0630868470693167,-0.20014474660759488,0.5121799450257652,-0.16586300149552197,-0.45811539129869094,0.5544018427392929,-0.6951865218228311,-0.8420359173725319,-0.89304362725716,-0.8134069376355473,2.549,1.903,2.057,,,,1.507,0.458,0.799,0.37,-0.21,-0.048,0.397,0.041,0.126,3.29,3.21,3.24,0.509,-0.32,-0.001,0.088,-0.865,-0.415,1.765,0.367,1.144,2.145,0.666,1.609,,,,,,,
2015-02-18,-0.048563527975292675,-0.17634131665391026,-0.23848793974447705,0.15598312248273946,-0.035361384591983694,0.020634920634920638,0.0630868470693167,-0.18047024256484742,0.5121799450257652,-0.16586300149552197,-0.45758177937584243,0.5544018427392929,-0.6951865218228311,-0.8420359173725319,-0.89304362725716,-0.8483114752490206,2.62,1.92,2.089,12.77,13.13,12.86,1.471,0.426,0.764,0.383,-0.223,-0.06,0.41,0.04,0.131,3.365,3.265,3.305,0.559,-0.307,0.038,0.095,-0.879,-0.421,1.851,0.445,1.221,2.085,0.605,1.525,,,,,,,
2015-02-19,-0.048563527975292675,-0.1815326608695229,-0.23848793974447705,0.15092405075454446,-0.035361384591983694,0.020634920634920638,0.0630868470693167,-0.18047024256484742,0.5121799450257652,-0.18716409354037342,-0.45758177937584243,0.5408935508578531,-0.6951865218228311,-0.8420359173725319,-0.89304362725716,-0.8483114752490206,2.543,1.869,2.031,12.83,13.19,12.99,1.473,0.43,0.852,0.381,-0.217,-0.062,0.398,0.038,0.121,3.335,3.23,3.25,0.604,-0.309,0.069,0.054,-0.873,-0.457,1.824,0.426,1.189,2.122,0.621,1.583,,,,,,,
2015-02-20,-0.048563527975292675,-0.18645077644220862,-0.23848793974447705,0.14571396195983616,-0.035361384591983694,0.020634920634920638,0.0630868470693167,-0.18047024256484742,0.5121799450257652,-0.20734407547760111,-0.45758177937584243,0.5269820263829373,-0.6951865218228311,-0.8420359173725319,-0.89304362725716,-0.8483114752490206,2.585,1.892,2.06,12.955,13.27,13.09,1.417,0.405,0.79,0.372,-0.218,-0.067,0.391,0.033,0.116,3.355,3.24,3.28,0.626,-0.309,0.087,0.065,-0.902,-0.453,1.767,0.413,1.153,2.115,0.642,1.59,,,,,,,
2015-02-23,-0.048563527975292675,-0.1911166809598848,-0.23848793974447705,0.14034599168650036,-0.035361384591983694,0.020634920634920638,0.0630868470693167,-0.18047024256484742,0.5121799450257652,-0.22648918654625305,-0.45758177937584243,0.512648940560297,-0.6951865218228311,-0.8420359173725319,-0.89304362725716,-0.8483114752490206,2.583,1.889,2.061,12.79,13.26,12.94,1.358,0.388,0.741,0.366,-0.221,-0.071,0.384,0.034,0.111,3.375,3.26,3.3,0.677,-0.281,0.122,0.109,-0.86,-0.397,1.801,0.418,1.18,2.061,0.606,1.542,,,,,,,
2015-02-24,-0.048563527975292675,-0.19997512757225128,-0.2359235532956117,0.14034599168650036,-0.035361384591983694,0.020634920634920638,0.06253228874223031,-0.20014474660759488,0.5121799450257652,-0.24526189884960953,-0.4338795571155679,0.512648940560297,-0.6951865218228311,-0.8420359173725319,-0.8995630645458714,-0.8414255350047,2.556,1.892,2.058,12.625,13.05,12.78,1.324,0.471,0.754,0.374,-0.221,-0.064,0.376,0.033,0.106,3.355,3.24,3.285,0.679,-0.242,0.144,0.1,-0.79,-0.368,1.762,0.411,1.167,1.972,0.553,1.451,,,,,,,
2015-02-25,-0.048563527975292675,-0.19997512757225128,-0.2574289296396977,0.1317359300201388,-0.035361384591983694,0.020634920634920638,0.05116865237859394,-0.20014474660759488,0.5121799450257652,-0.24526189884960953,-0.44001499731572286,0.4912947022171742,-0.6951865218228311,-0.8420359173725319,-0.8734703013213067,-0.8414255350047,2.522,1.889,2.052,12.715,13.0,12.77,1.327,0.475,0.75,0.332,-0.227,-0.087,0.341,0.025,0.095,3.32,3.205,3.25,0.657,-0.218,0.143,0.035,-0.776,-0.379,1.72,0.412,1.147,1.972,0.607,1.458,,,,,,,
2015-02-26,-0.048563527975292675,-0.19997512757225128,-0.25071620061404226,0.11511895526362917,-0.035361384591983694,0.020634920634920638,0.04738077359071516,-0.20014474660759488,0.5121799450257652,-0.24526189884960953,-0.43607749490129444,0.48274014815700217,-0.6951865218228311,-0.8420359173725319,-0.8497854709084041,-0.8414255350047,2.435,1.82,1.971,12.65,13.13,12.76,1.354,0.504,0.782,0.302,-0.227,-0.1,0.338,0.027,0.095,3.3,3.2,3.23,0.64,-0.211,0.131,0.026,-0.801,-0.403,1.732,0.411,1.16,2.031,0.654,1.54,,,,,,,
2015-02-27,-0.048563527975292675,-0.19997512757225128,-0.25071620061404226,0.11237170251637642,-0.035361384591983694,0.020634920634920638,0.04738077359071516,-0.16681141327426155,0.5121799450257652,-0.24526189884960953,-0.43607749490129444,0.49744665122153914,-0.6951865218228311,-0.8420359173725319,-0.8497854709084041,-0.8298542009550821,2.485,1.818,1.979,12.43,12.81,12.47,1.3,0.472,0.728,0.324,-0.22,-0.087,0.34,0.023,0.078,3.31,3.2,3.24,0.714,-0.145,0.209,0.026,-0.891,-0.414,1.798,0.432,1.223,1.996,0.622,1.5,,,,,,,
2015-03-02,-0.048563527975292675,-0.19997512757225128,-0.26006473029111965,0.11932710962110664,-0.035361384591983694,0.020634920634920638,0.04738077359071516,-0.1476833573189458,0.5121799450257652,-0.24526189884960953,-0.43672275868519844,0.518054810132105,-0.6951865218228311,-0.8420359173725319,-0.8497854709084041,-0.8254598329526871,2.503,1.832,1.997,12.46,12.96,12.69,1.373,0.494,0.787,0.355,-0.208,-0.061,0.345,0.021,0.076,3.295,3.185,3.23,0.718,-0.126,0.239,-0.032,-0.849,-0.422,1.79,0.578,1.4,2.089,0.662,1.579,,,,,,,
2015-03-03,-0.048563527975292675,-0.19997512757225128,-0.2696210050721321,0.11932710962110664,-0.035361384591983694,0.020634920634920638,0.05246638287621274,-0.14530136768476926,0.5121799450257652,-0.24526189884960953,-0.4373823616643002,0.518054810132105,-0.6951865218228311,-0.8420359173725319,-0.8707409764544956,-0.8203634167212934,2.523,1.857,2.022,12.57,12.99,12.75,1.425,0.503,0.821,0.365,-0.201,-0.05,0.377,0.027,0.094,3.315,,3.24,0.758,-0.12,0.271,0.009,-0.822,-0.415,1.841,0.606,1.445,2.122,0.682,1.609,,,,,,,
